==============================================
BLEU GOLD:                               29.60
BLEU IN:                                 52.77
SIM GOLD:                               0.8661
SIM IN:                                 0.9473
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0294 -      0.00 |    0.00 |     0.87 |   0.96
0295 -      0.00 |    0.00 |     0.62 |   0.72
0296 -      0.00 |    0.00 |     0.98 |   1.00
0297 -     56.10 |   98.73 |     0.95 |   0.99
0298 -     12.23 |  100.00 |     0.93 |   1.00
0299 -     20.67 |   91.36 |     0.99 |   0.99
0300 -      0.00 |    0.00 |     0.89 |   0.97
0301 -     49.50 |   98.35 |     0.94 |   0.99
0302 -     66.78 |  100.00 |     0.95 |   1.00
0303 -      0.00 |    0.00 |     0.93 |   0.97
0304 -      0.00 |   91.54 |     0.72 |   0.93
0305 -     99.00 |  100.00 |     0.94 |   1.00
0306 -      3.77 |    0.00 |     0.88 |   0.88
0307 -     27.10 |  100.00 |     0.87 |   1.00
0308 -      0.00 |    0.00 |     0.82 |   0.93
0309 -     13.76 |   95.54 |     0.89 |   0.98
0310 -     51.99 |   99.14 |     0.93 |   0.98
0311 -     35.09 |   91.39 |     0.78 |   0.99
0312 -     64.20 |   61.46 |     0.81 |   0.99
0313 -      0.00 |    0.00 |     0.72 |   0.77
0314 -      0.00 |   81.91 |     0.87 |   0.91
0315 -     83.87 |   99.52 |     0.89 |   1.00
0316 -      0.00 |    0.00 |     0.84 |   0.86
0317 -      0.00 |    0.00 |     0.94 |   0.98
0318 -      0.00 |    0.00 |     0.90 |   0.93
0319 -     70.81 |   38.69 |     0.96 |   0.98
0320 -     78.79 |  100.00 |     0.99 |   1.00
0321 -     48.43 |   49.14 |     0.93 |   0.98
0322 -     33.31 |   45.14 |     0.71 |   0.89
0323 -     21.58 |  100.00 |     0.97 |   1.00
0324 -      0.00 |   98.69 |     0.97 |   0.96
0325 -     24.03 |  100.00 |     0.93 |   1.00
0326 -      0.00 |   52.76 |     0.93 |   0.95
0327 -     43.23 |  100.00 |     0.80 |   1.00
0328 -     44.88 |   93.55 |     0.96 |   0.99
0329 -     45.36 |   91.25 |     0.95 |   1.00
0330 -     85.91 |  100.00 |     0.92 |   1.00
0331 -      0.00 |    0.00 |     0.76 |   0.68
0332 -     41.20 |  100.00 |     0.82 |   1.00
0333 -      0.00 |    0.00 |     0.93 |   0.97
0334 -      6.71 |    0.00 |     0.91 |   0.94
0335 -      0.00 |   36.56 |     0.95 |   0.99
0336 -      7.02 |   89.10 |     0.93 |   0.97
0337 -     78.18 |   85.27 |     0.92 |   0.94
0338 -     10.28 |   97.46 |     0.89 |   0.97
0339 -      0.00 |    0.00 |     0.83 |   0.85
0340 -     86.87 |   97.84 |     0.90 |   1.00
0341 -     68.16 |   76.85 |     0.76 |   0.89
0342 -     34.99 |   25.47 |     0.96 |   1.00
0343 -     23.37 |   47.14 |     0.86 |   0.95
0344 -     40.96 |    6.04 |     0.89 |   0.95
0345 -     15.80 |   85.84 |     0.95 |   0.97
0346 -     15.80 |   17.93 |     0.93 |   0.97
0347 -      0.00 |    0.00 |     0.85 |   0.87
0348 -     66.99 |  100.00 |     0.97 |   1.00
0349 -     30.53 |   34.06 |     0.77 |   0.97
0350 -      0.00 |    0.00 |     0.86 |   0.96
0351 -     27.98 |   20.84 |     0.94 |   0.99
0352 -     98.73 |  100.00 |     0.95 |   1.00
0353 -     39.78 |  100.00 |     0.97 |   1.00
0354 -      9.06 |    8.31 |     0.96 |   0.97
0355 -     14.25 |   15.31 |     0.84 |   0.91
0356 -     97.84 |   95.04 |     0.95 |   1.00
0357 -     11.20 |   32.54 |     0.90 |   0.93
0358 -     16.72 |   27.70 |     0.85 |   0.96
0359 -     30.00 |   17.72 |     0.82 |   0.77
0360 -      0.00 |    0.00 |     0.97 |   1.00
0361 -     76.50 |  100.00 |     0.98 |   1.00
0362 -     15.73 |   71.80 |     0.96 |   0.98
0363 -     55.54 |   67.45 |     0.84 |   0.89
0364 -     56.43 |  100.00 |     0.96 |   1.00
0365 -     63.40 |    0.00 |     0.88 |   0.99
0366 -     73.26 |  100.00 |     0.97 |   1.00
0367 -      0.00 |    0.00 |     0.86 |   0.87
0368 -     47.48 |  100.00 |     0.76 |   1.00
0369 -     45.70 |   94.91 |     0.93 |   1.00
0370 -      0.00 |   60.91 |     0.96 |   1.00
0371 -      0.00 |   57.87 |     0.96 |   0.99
0372 -     70.62 |  100.00 |     0.95 |   1.00
0373 -      0.00 |    0.00 |     0.87 |   0.99
0374 -     30.74 |   73.63 |     0.97 |   0.98
0375 -     50.41 |   81.50 |     0.93 |   0.98
0376 -      0.00 |    0.00 |     0.93 |   1.00
0377 -      0.00 |    0.00 |     0.61 |   0.89
0378 -      0.00 |    0.00 |     0.90 |   0.98
0379 -     32.16 |   97.61 |     0.82 |   0.94
0380 -      4.43 |   82.15 |     0.96 |   0.95
0381 -     62.44 |   96.13 |     0.93 |   0.99
0382 -      0.00 |    0.00 |     0.87 |   1.00
0383 -      0.00 |    0.00 |     0.45 |   0.84
0384 -     26.47 |  100.00 |     0.98 |   1.00
0385 -      0.00 |   95.21 |     0.95 |   0.99
0386 -      0.00 |    0.00 |     0.90 |   0.95
0387 -      0.00 |    0.00 |     0.87 |   0.87
0388 -      7.53 |    7.22 |     0.91 |   0.98
0389 -     85.58 |   98.05 |     0.89 |   0.93
0390 -     42.18 |    0.00 |     0.90 |   0.97
0391 -     21.00 |   81.93 |     0.65 |   0.85
0392 -     97.97 |   99.25 |     0.86 |   0.94
0393 -      0.00 |  100.00 |     0.79 |   1.00
0394 -      0.00 |    0.00 |     0.88 |   0.97
0395 -     57.62 |   98.54 |     0.94 |   0.96
0396 -     48.43 |   98.27 |     0.95 |   0.97
0397 -     70.24 |   67.56 |     0.96 |   0.98
0398 -      0.00 |    0.00 |     0.92 |   1.00
0399 -      0.00 |    8.38 |     0.81 |   0.92
0400 -     69.60 |   83.09 |     0.81 |   0.95
0401 -      0.00 |   61.52 |     0.93 |   0.93
0402 -     40.34 |   37.29 |     0.90 |   0.95
0403 -     77.82 |   99.40 |     0.90 |   0.98
0404 -     11.06 |    9.60 |     0.94 |   0.99
0405 -      0.00 |    0.00 |     0.88 |   0.93
0406 -      0.00 |    0.00 |     0.62 |   0.79
0407 -     61.97 |  100.00 |     0.86 |   1.00
0408 -      7.87 |  100.00 |     0.99 |   1.00
0409 -      0.00 |   90.69 |     0.88 |   0.96
0410 -     89.45 |   99.01 |     0.96 |   1.00
0411 -      0.00 |   94.16 |     0.85 |   1.00
0412 -     57.40 |  100.00 |     0.97 |   1.00
0413 -     37.15 |   63.31 |     0.72 |   0.84
0414 -     15.45 |   77.96 |     0.82 |   0.96
0415 -      0.00 |    0.00 |     0.81 |   0.95
0416 -      5.83 |    6.21 |     0.61 |   0.57
0417 -      0.00 |    0.00 |     0.91 |   0.90
0418 -     95.28 |   96.54 |     0.94 |   0.96
0419 -      0.00 |    0.00 |     0.58 |   0.82
0420 -     28.15 |   30.30 |     0.88 |   0.91
0421 -     31.30 |   31.86 |     0.81 |   1.00
0422 -     47.03 |   68.11 |     0.73 |   0.93
0423 -     50.30 |  100.00 |     0.90 |   1.00
0424 -     26.90 |  100.00 |     0.95 |   1.00
0425 -     23.71 |   24.67 |     0.76 |   0.89
0426 -      0.00 |    0.00 |     0.68 |   0.74
0427 -     25.41 |   98.26 |     0.94 |   0.96
0428 -      6.77 |   99.26 |     0.91 |   0.98
0429 -     24.29 |   19.68 |     0.27 |   0.21
0430 -     70.01 |   51.93 |     0.90 |   0.98
0431 -      0.00 |    0.00 |     0.95 |   0.98
0432 -     23.61 |   24.15 |     0.94 |   0.97
0433 -      0.00 |    0.00 |     0.69 |   0.87
0434 -     20.90 |   19.48 |     0.93 |   1.00
0435 -     88.56 |   93.04 |     0.88 |   0.99
0436 -     53.03 |   52.67 |     0.93 |   0.94
0437 -      0.00 |   87.08 |     0.88 |   1.00
0438 -     72.27 |   92.99 |     0.96 |   0.99
0439 -      8.01 |  100.00 |     0.91 |   1.00
0440 -     20.93 |   16.75 |     0.96 |   0.99
0441 -     68.81 |   40.63 |     0.75 |   1.00
0442 -      0.00 |   90.06 |     0.95 |   0.97
0443 -     13.64 |   15.84 |     0.69 |   0.80
0444 -     66.48 |   90.49 |     0.94 |   0.99
0445 -      9.18 |   12.20 |     0.99 |   1.00
0446 -     92.66 |   98.17 |     0.97 |   1.00
0447 -      0.00 |    0.00 |     0.71 |   0.86
0448 -      0.00 |    0.00 |     0.64 |   0.91
0449 -     34.97 |   90.83 |     0.91 |   0.99
0450 -     22.43 |  100.00 |     0.98 |   1.00
0451 -      0.00 |   98.77 |     0.80 |   0.96
0452 -      0.00 |  100.00 |     0.79 |   1.00
0453 -     46.93 |  100.00 |     0.60 |   1.00
0454 -     59.54 |  100.00 |     0.93 |   1.00
0455 -     70.01 |   62.19 |     0.84 |   0.96
0456 -     98.93 |   99.38 |     0.95 |   0.98
0457 -     38.88 |   19.28 |     0.92 |   0.98
0458 -     51.47 |  100.00 |     0.69 |   1.00
0459 -      0.00 |    0.00 |     0.46 |   0.49
0460 -     90.17 |    5.07 |     0.98 |   0.99
0461 -     47.68 |    6.72 |     0.83 |   0.94
0462 -     53.53 |  100.00 |     0.91 |   1.00
0463 -     98.18 |   99.49 |     0.92 |   1.00
0464 -      0.00 |    0.00 |     0.82 |   0.94
0465 -      0.00 |    0.00 |     0.90 |   0.90
0466 -     38.74 |  100.00 |     0.90 |   1.00
0467 -     79.86 |   90.04 |     0.93 |   0.95
0468 -      0.00 |    0.00 |     0.91 |   0.93
0469 -      0.00 |    0.00 |     0.87 |   0.92
0470 -     10.09 |    0.00 |     0.92 |   0.89
0471 -      0.00 |    0.00 |     0.76 |   0.84
0472 -     13.07 |   15.18 |     0.60 |   0.80
0473 -      6.13 |   93.37 |     0.93 |   0.96
0474 -     21.81 |   32.80 |     0.92 |   0.98
0475 -     44.69 |   37.69 |     0.95 |   0.99
0476 -      8.14 |    0.00 |     0.91 |   0.94
0477 -     34.99 |   34.00 |     0.97 |   1.00
0478 -     65.96 |  100.00 |     0.84 |   1.00
0479 -     84.69 |  100.00 |     0.94 |   1.00
0480 -      0.00 |   43.36 |     0.91 |   0.95
0481 -      0.00 |    0.00 |     0.96 |   0.97
0482 -     20.65 |   95.73 |     0.93 |   0.98
0483 -     20.62 |   25.27 |     0.95 |   0.98
0484 -     17.14 |   49.94 |     0.84 |   0.94
0485 -      0.00 |    0.00 |     0.91 |   0.98
0486 -     75.30 |   99.30 |     0.90 |   0.94
0487 -     97.84 |   97.51 |     0.93 |   0.98
0488 -      0.00 |    0.00 |     0.94 |   0.96
0489 -     37.77 |   37.88 |     0.92 |   0.99
0490 -     40.73 |   98.76 |     0.93 |   0.96
0491 -      0.00 |    0.00 |     0.84 |   0.90
0492 -      8.51 |    0.00 |     0.80 |   0.94
0493 -     98.79 |  100.00 |     0.92 |   1.00
0494 -      0.00 |    0.00 |     0.71 |   0.92
0495 -      0.00 |    0.00 |     0.92 |   0.93
0496 -     25.71 |   22.28 |     0.78 |   0.84
0497 -     30.34 |    8.06 |     0.86 |   1.00
0498 -      0.00 |    0.00 |     0.89 |   0.96
0499 -     52.10 |  100.00 |     0.97 |   1.00
0500 -     11.92 |   20.19 |     0.75 |   0.81
0501 -     62.81 |  100.00 |     0.91 |   1.00
0502 -     21.28 |   32.58 |     0.83 |   0.94
0503 -      0.00 |    0.00 |     0.73 |   0.71
