==============================================
BLEU GOLD:                               65.57
BLEU IN:                                 88.78
ACC GOLD:                               0.0020
ACC IN:                                 0.4000
SIM GOLD:                               0.8890
SIM IN:                                 0.9743
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0358 -     17.06 |   29.67 |     0.86 |   0.98
0359 -     41.56 |   33.70 |     0.88 |   0.95
0360 -     23.28 |   98.56 |     0.98 |   0.99
0361 -     40.50 |   40.55 |     0.96 |   0.97
0362 -     15.49 |   91.94 |     0.97 |   1.00
0363 -     56.35 |  100.00 |     0.96 |   1.00
0364 -     47.79 |   95.79 |     0.94 |   0.98
0365 -      0.00 |    0.00 |     0.79 |   0.92
0366 -     68.33 |   60.68 |     0.97 |   1.00
0367 -      5.49 |    5.35 |     0.98 |   0.98
0368 -     41.12 |  100.00 |     0.76 |   1.00
0369 -     54.70 |  100.00 |     0.93 |   1.00
0370 -      0.00 |  100.00 |     0.96 |   1.00
0371 -      0.00 |   57.42 |     0.96 |   0.99
0372 -     73.76 |  100.00 |     0.95 |   1.00
0373 -     16.54 |  100.00 |     0.88 |   1.00
0374 -     31.28 |   71.99 |     0.97 |   0.98
0375 -     44.27 |  100.00 |     0.95 |   1.00
0376 -      0.00 |    0.00 |     0.89 |   0.92
0377 -      0.00 |    0.00 |     0.35 |   0.64
0378 -     21.15 |    0.00 |     0.90 |   0.99
0379 -     28.74 |   93.09 |     0.92 |   0.99
0380 -      4.10 |    3.68 |     0.96 |   0.94
0381 -      0.00 |    0.00 |     0.92 |   0.96
0382 -     99.68 |   96.16 |     0.83 |   0.94
0383 -      0.00 |    0.00 |     0.83 |   0.92
0384 -     26.03 |  100.00 |     0.98 |   1.00
0385 -      0.00 |    0.00 |     0.87 |   0.92
0386 -      0.00 |  100.00 |     0.95 |   1.00
0387 -     30.09 |   33.55 |     0.92 |   0.91
0388 -     11.51 |   12.84 |     0.94 |   0.98
0389 -     86.88 |  100.00 |     0.96 |   1.00
0390 -     41.71 |    0.00 |     0.91 |   0.86
0391 -     17.98 |   82.02 |     0.74 |   0.92
0392 -     98.59 |   99.26 |     0.92 |   0.99
0393 -      7.68 |   56.44 |     0.80 |   0.99
0394 -     50.20 |  100.00 |     0.91 |   1.00
0395 -     55.92 |   99.69 |     0.98 |   1.00
0396 -     45.57 |   93.22 |     0.94 |   0.97
0397 -     73.69 |  100.00 |     0.98 |   1.00
0398 -      0.00 |    0.00 |     0.92 |   1.00
0399 -     65.58 |  100.00 |     0.87 |   1.00
0400 -      0.00 |    0.00 |     0.87 |   0.99
0401 -      0.00 |    0.00 |     0.94 |   0.95
0402 -     75.03 |  100.00 |     0.95 |   1.00
0403 -     76.36 |   99.23 |     0.90 |   0.98
0404 -      0.00 |    0.00 |     0.93 |   0.99
0405 -     44.23 |   43.73 |     0.92 |   0.98
0406 -      0.00 |    0.00 |     0.88 |   0.92
0407 -     64.42 |  100.00 |     0.86 |   1.00
0408 -      7.80 |  100.00 |     0.99 |   1.00
0409 -     20.56 |   73.23 |     0.89 |   0.96
0410 -      0.00 |    0.00 |     0.96 |   1.00
0411 -      0.00 |   13.77 |     0.89 |   0.94
0412 -     51.79 |  100.00 |     0.97 |   1.00
0413 -     43.53 |   27.86 |     0.85 |   1.00
0414 -     13.84 |   98.78 |     0.80 |   1.00
0415 -      0.00 |    0.00 |     0.77 |   0.92
0416 -      0.00 |    0.00 |     0.63 |   0.58
0417 -      0.00 |  100.00 |     0.80 |   1.00
0418 -     95.99 |   96.40 |     0.94 |   0.96
0419 -     11.60 |  100.00 |     0.76 |   1.00
0420 -     26.12 |   68.18 |     0.96 |   1.00
0421 -      0.00 |    0.00 |     0.72 |   0.88
0422 -     44.22 |   99.33 |     0.71 |   0.89
0423 -     49.35 |  100.00 |     0.90 |   1.00
0424 -     28.73 |  100.00 |     0.95 |   1.00
0425 -     28.32 |  100.00 |     0.83 |   1.00
0426 -      0.00 |    0.00 |     0.88 |   0.91
0427 -     22.98 |   99.70 |     0.94 |   0.96
0428 -      6.72 |  100.00 |     0.94 |   1.00
0429 -     95.62 |  100.00 |     0.83 |   1.00
0430 -     72.61 |   54.90 |     0.93 |   1.00
0431 -      0.00 |  100.00 |     0.96 |   1.00
0432 -     65.75 |  100.00 |     0.97 |   1.00
0433 -     39.42 |   67.79 |     0.70 |   0.96
0434 -     46.07 |  100.00 |     0.94 |   1.00
0435 -     63.66 |   48.36 |     0.84 |   0.95
0436 -     91.61 |  100.00 |     0.99 |   1.00
0437 -      0.00 |   36.44 |     0.89 |   1.00
0438 -      0.00 |    0.00 |     0.88 |   0.91
0439 -      0.00 |  100.00 |     0.91 |   1.00
0440 -     19.92 |   16.61 |     0.93 |   0.97
0441 -     32.36 |   82.38 |     0.70 |   0.92
0442 -      0.00 |   99.18 |     0.98 |   1.00
0443 -     41.66 |  100.00 |     0.90 |   1.00
0444 -     14.53 |   13.46 |     0.87 |   0.93
0445 -     77.71 |   99.86 |     0.99 |   1.00
0446 -     45.99 |  100.00 |     0.98 |   1.00
0447 -     18.70 |   14.76 |     0.80 |   1.00
0448 -     11.33 |    0.00 |     0.67 |   0.84
0449 -      0.00 |    0.00 |     0.84 |   0.75
0450 -     15.10 |  100.00 |     0.98 |   1.00
0451 -      0.00 |   99.88 |     0.80 |   0.98
0452 -      0.00 |  100.00 |     0.79 |   1.00
0453 -     39.53 |  100.00 |     0.60 |   1.00
0454 -     59.22 |  100.00 |     0.93 |   1.00
0455 -     33.52 |   24.80 |     0.89 |   1.00
0456 -     93.65 |   95.16 |     0.92 |   0.96
0457 -     24.31 |   21.46 |     0.96 |   1.00
0458 -     50.15 |  100.00 |     0.69 |   1.00
0459 -      0.00 |   96.76 |     0.94 |   1.00
0460 -     31.17 |    3.84 |     0.97 |   0.99
0461 -      9.17 |  100.00 |     0.86 |   1.00
0462 -     65.37 |   75.35 |     0.91 |   0.98
0463 -     99.82 |  100.00 |     0.92 |   1.00
0464 -      6.36 |    7.78 |     0.85 |   0.97
0465 -     80.40 |  100.00 |     0.99 |   1.00
0466 -     40.23 |  100.00 |     0.90 |   1.00
0467 -     20.36 |   31.87 |     0.98 |   1.00
0468 -      0.00 |    0.00 |     0.85 |   0.93
0469 -      8.98 |   25.90 |     0.94 |   0.98
0470 -     92.60 |    0.00 |     0.95 |   0.91
0471 -     17.85 |   13.11 |     0.74 |   0.81
0472 -      9.90 |   14.92 |     0.65 |   0.82
0473 -      7.23 |   85.76 |     0.89 |   0.97
0474 -      0.00 |    7.44 |     0.95 |   0.90
0475 -     39.18 |  100.00 |     0.96 |   1.00
0476 -      7.87 |    0.00 |     0.90 |   0.93
0477 -     35.58 |   37.58 |     0.96 |   0.99
0478 -     65.48 |   49.98 |     0.82 |   0.91
0479 -     54.81 |  100.00 |     0.94 |   1.00
0480 -      0.00 |  100.00 |     0.85 |   1.00
0481 -     71.61 |  100.00 |     0.98 |   1.00
0482 -     22.18 |   90.19 |     0.93 |   0.98
0483 -     19.20 |  100.00 |     0.96 |   1.00
0484 -     17.07 |   49.14 |     0.87 |   0.96
0485 -     13.81 |   12.20 |     0.91 |   0.99
0486 -     77.34 |  100.00 |     0.96 |   1.00
0487 -     81.92 |   66.89 |     0.94 |   1.00
0488 -      0.00 |    0.00 |     0.93 |   0.95
0489 -     40.30 |   62.80 |     0.94 |   1.00
0490 -     89.46 |  100.00 |     0.97 |   1.00
0491 -      0.00 |    6.16 |     0.74 |   0.79
0492 -      0.00 |    0.00 |     0.79 |   0.94
0493 -     99.81 |  100.00 |     0.92 |   1.00
0494 -     19.76 |   93.24 |     0.80 |   0.99
0495 -     35.87 |   12.59 |     0.90 |   0.92
0496 -     27.31 |   27.49 |     0.87 |   0.93
0497 -     67.20 |  100.00 |     0.87 |   1.00
0498 -     77.67 |  100.00 |     0.97 |   1.00
0499 -     53.31 |   56.77 |     0.96 |   1.00
